GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	TAXON CONCEPT ID	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	EXOTIC CODE	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS1929804193	2024-01-21 05:12:42.130158	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				2					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS	BIRDLIFE_18347				Desert NP (DNP) & Surroundings--Sudasari	L942602	H	26.7223719	70.6044457	2024-01-21	08:03:00	obsr359132	S159427659	Traveling	P22	EBIRD	42	5.780		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1935588958	2024-01-27 21:00:33.984144	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				5					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS	BIRDLIFE_18347				Desert NP (DNP) & Surroundings--Sudasari	L942602	H	26.7223719	70.6044457	2024-01-27	11:02:00	obsr851631	S159976693	Traveling	P22	EBIRD	10	0.750		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1915316998	2024-01-05 02:56:56.746472	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				5					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS	BIRDLIFE_18347				Desert NP (DNP) & Surroundings--Sudasari	L942602	H	26.7223719	70.6044457	2024-01-02	07:56:00	obsr549222	S158030106	Traveling	P22	EBIRD	383	54.007		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1916997455	2024-04-28 11:14:51.506594	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				3					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS	BIRDLIFE_18347				DNP, Sudasari, Rajasthan, IN (26.819, 70.518)	L18740687	H	26.8197786	70.5181507	2024-01-04	16:00:00	obsr840315	S158235333	Traveling	P22	EBIRD	130	40.000		10	1	G11462946	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1915292713	2024-01-04 10:46:00.824667	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				2					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS					Masjid (Mosque) near Sam market	L27766785	H	26.8149837	70.4843855	2024-01-04	16:13:00	obsr549222	S158028503	Traveling	P22	EBIRD	90	2.455		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1942921587	2024-04-28 12:09:21.66525	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				1					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS					Sam, Jaisalmer IN-RJ 26.82218, 70.41220	L28643425	P	26.8221780	70.4121960	2024-01-05	08:50:00	obsr1196810	S160690917	Traveling	P22	EBIRD	100	14.989		6	1	G11462943	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1921138321	2024-01-11 04:42:56.227913	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				1					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS					Unnamed Road, Hema, Rajasthan, IN (27.284, 70.481)	L28659194	P	27.2839825	70.4806671	2024-01-06	11:51:00	obsr3189994	S158618631	Traveling	P22	EBIRD	47	6.070		3	1	G11502754	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1930707779	2024-02-16 06:29:01.323191	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				1					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS					Lakhmanon Ki Basti, Rajasthan, IN (26.888, 70.407)	L28892088	P	26.8877059	70.4068093	2024-01-22	09:23:00	obsr1188201	S159515699	Traveling	P22	EBIRD	7	0.170		1	1	G11577471	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1931572855	2024-02-16 06:29:01.323191	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				1					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS					Lakhmanon Ki Basti, Rajasthan, IN (26.888, 70.407)	L28892088	P	26.8877059	70.4068093	2024-01-22	09:23:00	obsr562621	S159593135	Traveling	P22	EBIRD	7	0.170		1	1	G11577471	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1981095196	2024-03-15 15:10:22.733231	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				1					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS					Akal, Rajasthan, IN (26.824, 71.043)	L29260804	P	26.8236350	71.0427200	2024-01-31	16:20:00	obsr563815	S161530400	Traveling	P22	EBIRD	72	0.320		12	0	G11717016	1	1	0			on the ground with an injured wing.  AKA Monk Vulture.	
URN:CornellLabOfOrnithology:EBIRD:OBS1935941027	2024-02-16 06:29:01.323191	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				1					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS					Lakhmanon Ki Basti, Rajasthan, IN (26.888, 70.407)	L28892088	P	26.8877059	70.4068093	2024-01-22	09:23:00	obsr825156	S160006230	Traveling	P22	EBIRD	7	0.170		1	1	G11577471	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1935824660	2024-01-28 05:45:36.575971	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				4					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS	BIRDLIFE_18347				Desert NP--Sam to Sudasari Road	L13092596	H	26.7637113	70.5436421	2024-01-26	05:27:00	obsr2117523	S159994396	Traveling	P22	EBIRD	1080	20.000		4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1915905185	2024-02-15 20:24:34.399883	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				7					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS					Sam, Jaisalmer IN-RJ 26.88073, 70.41657	L28643583	P	26.8807330	70.4165660	2024-01-04	09:06:00	obsr560123	S158120412	Traveling	P22	EBIRD	6	3.046		2	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1928764826	2024-02-07 06:12:18.109972	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				1					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS	BIRDLIFE_18347				Desert NP--Sam Sand Dunes	L2585018	H	26.8425287	70.5460453	2024-01-20	12:07:00	obsr1188201	S159325315	Stationary	P21	EBIRD	2			1	1	G11577474	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1916002687	2024-01-06 07:13:54.198415	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				1					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS	BIRDLIFE_18347				Desert NP (DNP) & Surroundings--Sudasari	L942602	H	26.7223719	70.6044457	2024-01-05	15:40:00	obsr1526136	S158127756	Traveling	P22	EBIRD	47	5.860		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1935851909	2024-01-28 06:38:52.09992	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				1					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS	BIRDLIFE_18347				Desert NP (DNP) & Surroundings--Sudasari	L942602	H	26.7223719	70.6044457	2024-01-28	16:11:00	obsr851631	S159996791	Traveling	P22	EBIRD	10	2.820		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1942921478	2024-04-28 12:09:21.66525	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				3					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS	BIRDLIFE_18347				DNP, Sudasari, Rajasthan, IN (26.819, 70.518)	L18740687	H	26.8197786	70.5181507	2024-01-04	16:00:00	obsr1196810	S160690921	Traveling	P22	EBIRD	130	40.000		10	1	G11462946	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1914318507	2024-01-03 09:29:00.672982	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				3					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS	BIRDLIFE_18347				Kumhar Kotha, Rajasthan, IN (26.71, 70.617)	L28603905	P	26.7096867	70.6172317	2024-01-03	17:52:00	obsr1096529	S157935201	Traveling	P22	EBIRD	121	25.074		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1915850593	2024-04-28 11:14:51.506594	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				3					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS	BIRDLIFE_18347				Desert NP (DNP) & Surroundings--Sudasari	L942602	H	26.7223719	70.6044457	2024-01-04	16:00:00	obsr2712717	S158116136	Traveling	P22	EBIRD	130	40.000		10	1	G11462946	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1913456655	2024-01-02 11:50:23.992267	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				1					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS					Jodhpur Road, Jaisalmer IN-RJ 27.03400, 71.58519	L28581946	P	27.0340020	71.5851920	2024-01-02	15:45:00	obsr344577	S157853173	Stationary	P21	EBIRD	8			3	1	G11439899	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1931572942	2024-02-07 06:12:18.109972	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				1					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS	BIRDLIFE_18347				Desert NP--Sam Sand Dunes	L2585018	H	26.8425287	70.5460453	2024-01-20	12:07:00	obsr562621	S159593151	Stationary	P21	EBIRD	2			1	1	G11577474	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1916897242	2024-04-28 11:14:51.506594	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				1					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS					Pokaran, Jaisalmer IN-RJ 27.03552, 71.5	L28659644	P	27.0355200	71.5830360	2024-01-06	11:30:00	obsr4630069	S158219359	Stationary	P21	EBIRD	15			6	1	G11470731	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1973296559	2024-03-07 13:25:41.989767	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				2					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS					Lakhmanon Ki Basti	L29707141	P	26.8880000	70.4070000	2024-01-22	08:00:00	obsr1280904	S164007813	Historical	P62	EBIRD	240			4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1914160970	2024-02-24 11:01:55.058043	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				3					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS	BIRDLIFE_18347				Desert NP (DNP) & Surroundings--Sudasari	L942602	H	26.7223719	70.6044457	2024-01-03	07:43:00	obsr344577	S157918998	Traveling	P22	EBIRD	311	63.102		3	1	G11448717	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1914348338	2024-04-28 11:14:35.206969	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				2					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS	BIRDLIFE_18347				Desert NP (DNP) & Surroundings--Sudasari	L942602	H	26.7223719	70.6044457	2024-01-03	15:11:00	obsr4630069	S157936943	Traveling	P22	EBIRD	181	34.457		6	1	G11449849	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1916997419	2024-04-28 11:14:51.506594	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				3					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS	BIRDLIFE_18347				DNP, Sudasari, Rajasthan, IN (26.819, 70.518)	L18740687	H	26.8197786	70.5181507	2024-01-04	09:15:00	obsr840315	S158235308	Traveling	P22	EBIRD	234	50.000		6	1	G11456323	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1969117235	2024-03-08 08:45:57.203439	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				4					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS	BIRDLIFE_18347				Desert NP	L29620253	P	26.7196908	70.5954301	2024-01-21	09:00:00	obsr1280904	S163528948	Historical	P62	EBIRD	360			4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1928768290	2024-02-09 10:57:48.251059	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				2					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS					DNP--Godawan Garh	L28636334	H	26.8069897	70.4917620	2024-01-20		obsr2934134	S159331409	Historical	P62	EBIRD					1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1916996782	2024-04-28 11:14:51.506594	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				1					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS					Pokaran, Jaisalmer IN-RJ 27.03552, 71.5	L28659644	P	27.0355200	71.5830360	2024-01-06	11:30:00	obsr840315	S158235888	Stationary	P21	EBIRD	15			6	1	G11470731	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1915141810	2024-01-04 09:16:32.524913	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				2					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS	BIRDLIFE_18347				Desert NP (DNP) & Surroundings--Sudasari	L942602	H	26.7223719	70.6044457	2024-01-04	16:43:00	obsr1526136	S158012481	Traveling	P22	EBIRD	12	1.640		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1914266450	2024-01-20 13:06:03.345505	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				2					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS	BIRDLIFE_18347				Desert NP (DNP) & Surroundings--Sudasari	L942602	H	26.7223719	70.6044457	2024-01-03	15:15:00	obsr756749	S157927890	Traveling	P22	EBIRD	162	20.777		3	1	G11449531	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1931572839	2024-02-07 06:11:10.261522	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				6					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS	BIRDLIFE_18347				Desert NP--Sam to Sudasari Road	L13092596	H	26.7637113	70.5436421	2024-01-21	10:31:00	obsr562621	S159593134	Traveling	P22	EBIRD	120	1.000		1	1	G11577470	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1928848102	2024-01-20 08:09:07.884325	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				2					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS					Desert National Park	L18086993	H	26.9081466	70.8192061	2024-01-16	14:00:00	obsr4575055	S159338445	Traveling	P22	EBIRD	240	20.000		4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1914163686	2024-01-03 02:54:36.714567	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				1					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS					Jodhpur Road, Jaisalmer IN-RJ 27.03400, 71.58519	L28581946	P	27.0340020	71.5851920	2024-01-02	15:45:00	obsr1130286	S157919015	Stationary	P21	EBIRD	8			3	1	G11439899	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1916998410	2024-04-28 11:14:51.506594	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				1					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS					Sam, Jaisalmer IN-RJ 26.82218, 70.41220	L28643425	P	26.8221780	70.4121960	2024-01-05	08:50:00	obsr840315	S158235378	Traveling	P22	EBIRD	100	14.989		6	1	G11462943	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1916796423	2024-04-28 11:14:51.506594	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				1					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS					Pokaran, Jaisalmer IN-RJ 27.03552, 71.5	L28659644	P	27.0355200	71.5830360	2024-01-06	11:30:00	obsr2712717	S158204014	Stationary	P21	EBIRD	15			6	1	G11470731	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1914539146	2024-01-04 00:16:31.431484	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				4					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS					National Highway 70, Bandha, Rajasthan, IN (27.185, 70.267)	L28607836	P	27.1851785	70.2671730	2024-01-03	10:45:00	obsr1443405	S157956288	Traveling	P22	EBIRD	40	4.630		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1914331098	2024-01-03 09:34:23.584449	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				2					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS	BIRDLIFE_18347				Desert NP (DNP) & Surroundings--Sudasari	L942602	H	26.7223719	70.6044457	2024-01-03	09:12:00	obsr1096529	S157935619	Traveling	P22	EBIRD	217	31.495		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1935586531	2024-01-27 20:54:34.398804	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				2					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS	BIRDLIFE_18347				Desert NP (DNP) & Surroundings--Sudasari	L942602	H	26.7223719	70.6044457	2024-01-27	15:12:00	obsr851631	S159976385	Traveling	P22	EBIRD	20	2.490		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1924664168	2024-02-09 10:57:48.251059	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				1					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS					DNP--Godawan Garh	L28636334	H	26.8069897	70.4917620	2024-01-15		obsr2934134	S158945550	Historical	P62	EBIRD					1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1915065181	2024-01-04 02:13:48.726212	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				8					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS					Loonon Ki Basti, Rajasthan, IN (26.857, 70.426)	L28617185	P	26.8569183	70.4262933	2024-01-04	08:41:00	obsr1096529	S158005209	Traveling	P22	EBIRD	97	16.110		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1969093476	2024-03-23 12:38:04.997462	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				2					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS	BIRDLIFE_18347				Desert NP	L29620253	P	26.7196908	70.5954301	2024-01-20	14:00:00	obsr1280904	S163527495	Historical	P62	EBIRD	300			4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1915312902	2024-01-04 10:58:16.315803	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				5					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS	BIRDLIFE_18347				Desert NP (DNP) & Surroundings--Sam To Khuri Road	L5120583	H	26.6856546	70.6421601	2024-01-03	17:55:00	obsr549222	S158029808	Traveling	P22	EBIRD	16	7.170		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1915014100	2024-01-20 13:06:03.345505	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				2					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS	BIRDLIFE_18347				Desert NP (DNP) & Surroundings--Sudasari	L942602	H	26.7223719	70.6044457	2024-01-03	15:15:00	obsr1130286	S158001652	Traveling	P22	EBIRD	162	20.777		3	1	G11449531	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1915001176	2024-01-03 23:07:41.026656	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				3					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS	BIRDLIFE_18347				Desert NP (DNP) & Surroundings--Sudasari	L942602	H	26.7223719	70.6044457	2024-01-01	09:42:00	obsr3691860	S158000860	Traveling	P22	EBIRD	140	31.764		3	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1916987929	2024-04-28 11:14:51.506594	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				2					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS	BIRDLIFE_18347				Desert NP (DNP) & Surroundings--Sudasari	L942602	H	26.7223719	70.6044457	2024-01-03	15:11:00	obsr840315	S158233208	Traveling	P22	EBIRD	181	34.457		6	1	G11449849	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1915143044	2024-01-07 03:34:25.46012	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				1					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS	BIRDLIFE_18347				DNP, Sudasari, Rajasthan, IN (26.819, 70.518)	L18740687	H	26.8197786	70.5181507	2024-01-04	10:00:00	obsr1526136	S158012621	Traveling	P22	EBIRD	111	15.240		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1916034703	2024-04-28 11:14:51.506594	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				1					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS	BIRDLIFE_18347				Sam, Jaisalmer IN-RJ 26.87048, 70.58476	L28645888	P	26.8704800	70.5847590	2024-01-05	15:21:00	obsr485649	S158130739	Traveling	P22	EBIRD	157	21.787		6	1	G11463805	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1942921307	2024-04-28 12:09:21.66525	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				2					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS	BIRDLIFE_18347				DNP, Sudasari, Rajasthan, IN (26.819, 70.518)	L18740687	H	26.8197786	70.5181507	2024-01-03	15:11:00	obsr1196810	S160690926	Traveling	P22	EBIRD	181	34.457		6	1	G11449849	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1914313196	2024-01-03 09:33:07.437149	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				1					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS	BIRDLIFE_18347				Unnamed Road, Jamra, Rajasthan, IN (26.758, 70.609)	L28603962	P	26.7579600	70.6092433	2024-01-03	15:44:00	obsr1096529	S157935508	Traveling	P22	EBIRD	66	6.936		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1915072971	2024-04-28 11:14:51.506594	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				3					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS	BIRDLIFE_18347				DNP, Sudasari, Rajasthan, IN (26.819, 70.518)	L18740687	H	26.8197786	70.5181507	2024-01-04	09:15:00	obsr4630069	S158005816	Traveling	P22	EBIRD	234	50.000		6	1	G11456323	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1929891352	2024-01-21 08:28:06.339049	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				4					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS	BIRDLIFE_18347				DNP, Sudasari, Rajasthan, IN (26.819, 70.518)	L18740687	H	26.8197786	70.5181507	2024-01-21	14:54:00	obsr1023270	S159434688	Traveling	P22	EBIRD	210	30.000		10	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1942921611	2024-04-28 12:09:21.66525	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				3					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS	BIRDLIFE_18347				DNP, Sudasari, Rajasthan, IN (26.819, 70.518)	L18740687	H	26.8197786	70.5181507	2024-01-04	09:15:00	obsr1196810	S160690923	Traveling	P22	EBIRD	234	50.000		6	1	G11456323	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1914316345	2024-04-28 11:14:35.206969	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				2					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS	BIRDLIFE_18347				DNP, Sudasari, Rajasthan, IN (26.819, 70.518)	L18740687	H	26.8197786	70.5181507	2024-01-03	15:11:00	obsr485649	S157934218	Traveling	P22	EBIRD	181	34.457		6	1	G11449849	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1915123650	2024-01-04 20:27:37.163534	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				2					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS	BIRDLIFE_18347				Kumhar Kotha, Rajasthan, IN (26.759, 70.656)	L28618465	P	26.7588151	70.6561943	2024-01-04	15:24:00	obsr1526136	S158010952	Traveling	P22	EBIRD	78	1.360		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1915881260	2024-01-20 13:06:03.345505	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				2					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS	BIRDLIFE_18347				Desert NP (DNP) & Surroundings--Sudasari	L942602	H	26.7223719	70.6044457	2024-01-03	15:15:00	obsr1516112	S158118429	Traveling	P22	EBIRD	162	20.777		3	1	G11449531	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1915897561	2024-04-28 11:14:51.506594	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				3					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS	BIRDLIFE_18347				DNP, Sudasari, Rajasthan, IN (26.819, 70.518)	L18740687	H	26.8197786	70.5181507	2024-01-04	16:00:00	obsr4630069	S158119784	Traveling	P22	EBIRD	130	40.000		10	1	G11462946	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1932427510	2024-01-24 06:00:19.773341	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				9					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS					DNP - Ganeshdas Ki Dhani, Rajasthan, IN (26.836, 70.724)	L28918514	P	26.8364338	70.7235795	2024-01-24	12:27:00	obsr359132	S159669681	Traveling	P22	EBIRD	110	8.210		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1916998442	2024-04-28 11:14:51.506594	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				1					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS	BIRDLIFE_18347				Sam, Jaisalmer IN-RJ 26.87048, 70.58476	L28645888	P	26.8704800	70.5847590	2024-01-05	15:21:00	obsr840315	S158235392	Traveling	P22	EBIRD	157	21.787		6	1	G11463805	0	1	0				
